"node1","edge","node2"
"720055","CHEMICALINCREASESEXPRESSION","630229"
"720039","CHEMICALINCREASESEXPRESSION","630229"
"720115","CHEMICALINCREASESEXPRESSION","630229"
"720758","CHEMICALINCREASESEXPRESSION","630229"
"720909","CHEMICALINCREASESEXPRESSION","630229"
"720808","CHEMICALINCREASESEXPRESSION","630229"
"721228","CHEMICALINCREASESEXPRESSION","630229"
"720973","CHEMICALINCREASESEXPRESSION","630229"
"722523","CHEMICALINCREASESEXPRESSION","630229"
"723594","CHEMICALINCREASESEXPRESSION","630229"
"722411","CHEMICALDECREASESEXPRESSION","630242"
"721780","CHEMICALDECREASESEXPRESSION","630242"
"719902","CHEMICALDECREASESEXPRESSION","630242"
"719166","CHEMICALDECREASESEXPRESSION","630242"
"719745","CHEMICALDECREASESEXPRESSION","630242"
"714073","CHEMICALINCREASESEXPRESSION","630242"
"710177","CHEMICALDECREASESEXPRESSION","630242"
"706828","CHEMICALDECREASESEXPRESSION","630281"
"716258","CHEMICALDECREASESEXPRESSION","630281"
"721304","CHEMICALDECREASESEXPRESSION","630281"
"722318","CHEMICALDECREASESEXPRESSION","630281"
"722999","CHEMICALDECREASESEXPRESSION","630281"
"723377","CHEMICALDECREASESEXPRESSION","630281"
"714969","CHEMICALINCREASESEXPRESSION","630281"
"714226","CHEMICALINCREASESEXPRESSION","630281"
"719972","CHEMICALINCREASESEXPRESSION","630281"
"720495","CHEMICALINCREASESEXPRESSION","630281"
"720725","CHEMICALINCREASESEXPRESSION","630281"
"721484","CHEMICALINCREASESEXPRESSION","630281"
"721780","CHEMICALINCREASESEXPRESSION","630281"
"723263","CHEMICALINCREASESEXPRESSION","630281"
"723822","CHEMICALINCREASESEXPRESSION","630281"
"706828","CHEMICALDECREASESEXPRESSION","630379"
"709940","CHEMICALDECREASESEXPRESSION","630379"
"710766","CHEMICALDECREASESEXPRESSION","630379"
"712307","CHEMICALDECREASESEXPRESSION","630379"
"716258","CHEMICALDECREASESEXPRESSION","630379"
"719515","CHEMICALDECREASESEXPRESSION","630379"
"720531","CHEMICALDECREASESEXPRESSION","630379"
"721304","CHEMICALDECREASESEXPRESSION","630379"
"722999","CHEMICALDECREASESEXPRESSION","630379"
"723377","CHEMICALDECREASESEXPRESSION","630379"
"709602","CHEMICALBINDSGENE","630379"
"710554","CHEMICALBINDSGENE","630379"
"714502","CHEMICALBINDSGENE","630379"
"720637","CHEMICALBINDSGENE","630379"
"714226","CHEMICALINCREASESEXPRESSION","630379"
"723377","CHEMICALBINDSGENE","630410"
"721076","CHEMICALBINDSGENE","630410"
"721412","CHEMICALBINDSGENE","630410"
"720183","CHEMICALBINDSGENE","630410"
"720185","CHEMICALBINDSGENE","630410"
"723483","CHEMICALBINDSGENE","630439"
"721113","CHEMICALBINDSGENE","630439"
"721412","CHEMICALBINDSGENE","630439"
"720185","CHEMICALBINDSGENE","630439"
"720183","CHEMICALBINDSGENE","630439"
"711973","CHEMICALBINDSGENE","630439"
"707448","CHEMICALBINDSGENE","630439"
"720608","CHEMICALDECREASESEXPRESSION","630597"
"722707","CHEMICALDECREASESEXPRESSION","630597"
"709665","CHEMICALINCREASESEXPRESSION","630597"
"710871","CHEMICALINCREASESEXPRESSION","630597"
"714199","CHEMICALINCREASESEXPRESSION","630597"
"714564","CHEMICALINCREASESEXPRESSION","630597"
"719745","CHEMICALINCREASESEXPRESSION","630597"
"720185","CHEMICALINCREASESEXPRESSION","630597"
"721496","CHEMICALINCREASESEXPRESSION","630597"
"722997","CHEMICALINCREASESEXPRESSION","630597"
"710051","CHEMICALDECREASESEXPRESSION","630649"
"710177","CHEMICALDECREASESEXPRESSION","630649"
"714108","CHEMICALDECREASESEXPRESSION","630649"
"720033","CHEMICALDECREASESEXPRESSION","630649"
"721412","CHEMICALDECREASESEXPRESSION","630649"
"720856","CHEMICALDECREASESEXPRESSION","630649"
"721484","CHEMICALDECREASESEXPRESSION","630649"
"721113","CHEMICALDECREASESEXPRESSION","630649"
"722487","CHEMICALDECREASESEXPRESSION","630649"
"723822","CHEMICALDECREASESEXPRESSION","630649"
"710918","CHEMICALINCREASESEXPRESSION","630649"
"715119","CHEMICALINCREASESEXPRESSION","630649"
"714453","CHEMICALINCREASESEXPRESSION","630649"
"716615","CHEMICALINCREASESEXPRESSION","630649"
"720185","CHEMICALINCREASESEXPRESSION","630649"
"720658","CHEMICALINCREASESEXPRESSION","630649"
"720055","CHEMICALINCREASESEXPRESSION","630649"
"720528","CHEMICALINCREASESEXPRESSION","630649"
"720743","CHEMICALINCREASESEXPRESSION","630649"
"721780","CHEMICALINCREASESEXPRESSION","630649"
"723595","CHEMICALINCREASESEXPRESSION","630649"
"723727","CHEMICALINCREASESEXPRESSION","630649"
"721484","CHEMICALDECREASESEXPRESSION","630758"
"714199","CHEMICALINCREASESEXPRESSION","630758"
"720185","CHEMICALINCREASESEXPRESSION","630758"
"723727","CHEMICALINCREASESEXPRESSION","630848"
"722411","CHEMICALINCREASESEXPRESSION","630848"
"721780","CHEMICALINCREASESEXPRESSION","630848"
"720856","CHEMICALINCREASESEXPRESSION","630848"
"721420","CHEMICALINCREASESEXPRESSION","630848"
"721412","CHEMICALINCREASESEXPRESSION","630848"
"721228","CHEMICALINCREASESEXPRESSION","630848"
"721510","CHEMICALINCREASESEXPRESSION","630848"
"721113","CHEMICALINCREASESEXPRESSION","630848"
"721496","CHEMICALINCREASESEXPRESSION","630848"
"719745","CHEMICALINCREASESEXPRESSION","630848"
"719523","CHEMICALINCREASESEXPRESSION","630848"
"719703","CHEMICALINCREASESEXPRESSION","630848"
"714062","CHEMICALINCREASESEXPRESSION","630848"
"715119","CHEMICALINCREASESEXPRESSION","630848"
"714564","CHEMICALINCREASESEXPRESSION","630848"
"714396","CHEMICALINCREASESEXPRESSION","630848"
"711973","CHEMICALINCREASESEXPRESSION","630848"
"710522","CHEMICALINCREASESEXPRESSION","630848"
"710070","CHEMICALINCREASESEXPRESSION","630848"
"724002","CHEMICALDECREASESEXPRESSION","630877"
"722999","CHEMICALDECREASESEXPRESSION","630877"
"723493","CHEMICALDECREASESEXPRESSION","630877"
"722318","CHEMICALDECREASESEXPRESSION","630877"
"722616","CHEMICALDECREASESEXPRESSION","630877"
"721304","CHEMICALDECREASESEXPRESSION","630877"
"720497","CHEMICALDECREASESEXPRESSION","630877"
"720321","CHEMICALDECREASESEXPRESSION","630877"
"716258","CHEMICALDECREASESEXPRESSION","630877"
"715410","CHEMICALDECREASESEXPRESSION","630877"
"710871","CHEMICALDECREASESEXPRESSION","630877"
"709270","CHEMICALDECREASESEXPRESSION","630877"
"706828","CHEMICALDECREASESEXPRESSION","630877"
"706828","CHEMICALDECREASESEXPRESSION","630890"
"710050","CHEMICALDECREASESEXPRESSION","630890"
"715410","CHEMICALDECREASESEXPRESSION","630890"
"721219","CHEMICALDECREASESEXPRESSION","630890"
"721304","CHEMICALDECREASESEXPRESSION","630890"
"722318","CHEMICALDECREASESEXPRESSION","630890"
"722999","CHEMICALDECREASESEXPRESSION","630890"
"710104","CHEMICALINCREASESEXPRESSION","630890"
"714062","CHEMICALINCREASESEXPRESSION","630890"
"721484","CHEMICALINCREASESEXPRESSION","630890"
"721780","CHEMICALINCREASESEXPRESSION","630890"
"723263","CHEMICALINCREASESEXPRESSION","630890"
"723822","CHEMICALINCREASESEXPRESSION","630890"
"723225","CHEMICALDECREASESEXPRESSION","630960"
"723483","CHEMICALDECREASESEXPRESSION","630960"
"722567","CHEMICALDECREASESEXPRESSION","630960"
"722707","CHEMICALINCREASESEXPRESSION","630960"
"722745","CHEMICALDECREASESEXPRESSION","630960"
"722318","CHEMICALDECREASESEXPRESSION","630960"
"722411","CHEMICALDECREASESEXPRESSION","630960"
"720935","CHEMICALDECREASESEXPRESSION","630960"
"721510","CHEMICALDECREASESEXPRESSION","630960"
"721228","CHEMICALDECREASESEXPRESSION","630960"
"720727","CHEMICALDECREASESEXPRESSION","630960"
"721416","CHEMICALDECREASESEXPRESSION","630960"
"720592","CHEMICALINCREASESEXPRESSION","630960"
"720039","CHEMICALDECREASESEXPRESSION","630960"
"719973","CHEMICALDECREASESEXPRESSION","630960"
"720658","CHEMICALDECREASESEXPRESSION","630960"
"720299","CHEMICALDECREASESEXPRESSION","630960"
"719736","CHEMICALDECREASESEXPRESSION","630960"
"716259","CHEMICALDECREASESEXPRESSION","630960"
"716615","CHEMICALDECREASESEXPRESSION","630960"
"716258","CHEMICALDECREASESEXPRESSION","630960"
"714396","CHEMICALDECREASESEXPRESSION","630960"
"714073","CHEMICALDECREASESEXPRESSION","630960"
"710522","CHEMICALDECREASESEXPRESSION","630960"
"709940","CHEMICALDECREASESEXPRESSION","630960"
"710104","CHEMICALINCREASESEXPRESSION","630960"
"709746","CHEMICALDECREASESEXPRESSION","630960"
"709279","CHEMICALDECREASESEXPRESSION","630960"
"723822","CHEMICALINCREASESEXPRESSION","631002"
"722707","CHEMICALINCREASESEXPRESSION","631002"
"721484","CHEMICALINCREASESEXPRESSION","631002"
"706828","CHEMICALDECREASESEXPRESSION","631002"
"723375","CHEMICALINCREASESEXPRESSION","631016"
"723225","CHEMICALINCREASESEXPRESSION","631016"
"722770","CHEMICALINCREASESEXPRESSION","631016"
"720995","CHEMICALINCREASESEXPRESSION","631016"
"721219","CHEMICALINCREASESEXPRESSION","631016"
"721169","CHEMICALINCREASESEXPRESSION","631016"
"720484","CHEMICALINCREASESEXPRESSION","631016"
"720185","CHEMICALINCREASESEXPRESSION","631016"
"720584","CHEMICALINCREASESEXPRESSION","631016"
"719703","CHEMICALINCREASESEXPRESSION","631016"
"716261","CHEMICALINCREASESEXPRESSION","631016"
"713923","CHEMICALINCREASESEXPRESSION","631016"
"714497","CHEMICALINCREASESEXPRESSION","631016"
"714226","CHEMICALINCREASESEXPRESSION","631016"
"710178","CHEMICALINCREASESEXPRESSION","631016"
"710664","CHEMICALINCREASESEXPRESSION","631016"
"708597","CHEMICALINCREASESEXPRESSION","631016"
"708496","CHEMICALINCREASESEXPRESSION","631016"
"705001","CHEMICALBINDSGENE","631057"
"709479","CHEMICALBINDSGENE","631057"
"710688","CHEMICALBINDSGENE","631057"
"711326","CHEMICALBINDSGENE","631057"
"719979","CHEMICALBINDSGENE","631057"
"719933","CHEMICALBINDSGENE","631057"
"720444","CHEMICALBINDSGENE","631057"
"721703","CHEMICALBINDSGENE","631057"
"706828","CHEMICALDECREASESEXPRESSION","631083"
"720531","CHEMICALDECREASESEXPRESSION","631083"
"714226","CHEMICALINCREASESEXPRESSION","631083"
"719703","CHEMICALINCREASESEXPRESSION","631083"
"720283","CHEMICALDECREASESEXPRESSION","631108"
"719166","CHEMICALDECREASESEXPRESSION","631108"
"716011","CHEMICALDECREASESEXPRESSION","631108"
"714226","CHEMICALINCREASESEXPRESSION","631108"
"723225","CHEMICALINCREASESEXPRESSION","631124"
"721484","CHEMICALINCREASESEXPRESSION","631124"
"719736","CHEMICALINCREASESEXPRESSION","631124"
"719703","CHEMICALINCREASESEXPRESSION","631124"
"723727","CHEMICALINCREASESEXPRESSION","631167"
"723782","CHEMICALINCREASESEXPRESSION","631167"
"723594","CHEMICALINCREASESEXPRESSION","631167"
"722999","CHEMICALINCREASESEXPRESSION","631167"
"722996","CHEMICALINCREASESEXPRESSION","631167"
"722806","CHEMICALINCREASESEXPRESSION","631167"
"721219","CHEMICALINCREASESEXPRESSION","631167"
"721060","CHEMICALINCREASESEXPRESSION","631167"
"721113","CHEMICALINCREASESEXPRESSION","631167"
"721467","CHEMICALINCREASESEXPRESSION","631167"
"721223","CHEMICALINCREASESEXPRESSION","631167"
"709125","CHEMICALINCREASESEXPRESSION","631167"
"710523","CHEMICALINCREASESEXPRESSION","631167"
"710629","CHEMICALINCREASESEXPRESSION","631167"
"710522","CHEMICALINCREASESEXPRESSION","631167"
"710227","CHEMICALINCREASESEXPRESSION","631167"
"711973","CHEMICALINCREASESEXPRESSION","631167"
"714453","CHEMICALINCREASESEXPRESSION","631167"
"714632","CHEMICALINCREASESEXPRESSION","631167"
"714359","CHEMICALINCREASESEXPRESSION","631167"
"714852","CHEMICALINCREASESEXPRESSION","631167"
"713923","CHEMICALINCREASESEXPRESSION","631167"
"716246","CHEMICALINCREASESEXPRESSION","631167"
"716258","CHEMICALINCREASESEXPRESSION","631167"
"718322","CHEMICALINCREASESEXPRESSION","631167"
"718770","CHEMICALINCREASESEXPRESSION","631167"
"719515","CHEMICALINCREASESEXPRESSION","631167"
"719594","CHEMICALINCREASESEXPRESSION","631167"
"719473","CHEMICALINCREASESEXPRESSION","631167"
"719720","CHEMICALINCREASESEXPRESSION","631167"
"720414","CHEMICALINCREASESEXPRESSION","631167"
"720185","CHEMICALINCREASESEXPRESSION","631167"
"720665","CHEMICALINCREASESEXPRESSION","631167"
"720480","CHEMICALINCREASESEXPRESSION","631167"
"719974","CHEMICALINCREASESEXPRESSION","631167"
"719937","CHEMICALINCREASESEXPRESSION","631167"
"720531","CHEMICALINCREASESEXPRESSION","631167"
"719906","CHEMICALINCREASESEXPRESSION","631167"
"720321","CHEMICALINCREASESEXPRESSION","631167"
"720055","CHEMICALINCREASESEXPRESSION","631167"
"721412","CHEMICALINCREASESEXPRESSION","631167"
"720856","CHEMICALINCREASESEXPRESSION","631167"
"721304","CHEMICALINCREASESEXPRESSION","631167"
"721228","CHEMICALINCREASESEXPRESSION","631167"
"705273","CHEMICALBINDSGENE","631406"
"707914","CHEMICALBINDSGENE","631406"
"706828","CHEMICALBINDSGENE","631406"
"711973","CHEMICALBINDSGENE","631406"
"712772","CHEMICALBINDSGENE","631406"
"713847","CHEMICALBINDSGENE","631406"
"716092","CHEMICALBINDSGENE","631406"
"716615","CHEMICALBINDSGENE","631406"
"716846","CHEMICALBINDSGENE","631406"
"719523","CHEMICALBINDSGENE","631406"
"719703","CHEMICALBINDSGENE","631406"
"720658","CHEMICALBINDSGENE","631406"
"720185","CHEMICALBINDSGENE","631406"
"720040","CHEMICALBINDSGENE","631406"
"720183","CHEMICALBINDSGENE","631406"
"721223","CHEMICALBINDSGENE","631406"
"720909","CHEMICALBINDSGENE","631406"
"721412","CHEMICALBINDSGENE","631406"
"721076","CHEMICALBINDSGENE","631406"
"722898","CHEMICALBINDSGENE","631406"
"722347","CHEMICALBINDSGENE","631406"
"723225","CHEMICALBINDSGENE","631406"
"723226","CHEMICALBINDSGENE","631406"
"723483","CHEMICALBINDSGENE","631406"
"723175","CHEMICALBINDSGENE","631406"
"723456","CHEMICALBINDSGENE","631406"
"722997","CHEMICALBINDSGENE","631406"
"723377","CHEMICALBINDSGENE","631406"
"723782","CHEMICALBINDSGENE","631406"
"707950","CHEMICALBINDSGENE","631407"
"711973","CHEMICALBINDSGENE","631407"
"713995","CHEMICALBINDSGENE","631407"
"719737","CHEMICALBINDSGENE","631407"
"720185","CHEMICALBINDSGENE","631407"
"720658","CHEMICALBINDSGENE","631407"
"720183","CHEMICALBINDSGENE","631407"
"720592","CHEMICALBINDSGENE","631407"
"721412","CHEMICALBINDSGENE","631407"
"722347","CHEMICALBINDSGENE","631407"
"723377","CHEMICALBINDSGENE","631407"
"722997","CHEMICALBINDSGENE","631407"
"723483","CHEMICALBINDSGENE","631407"
"716258","CHEMICALDECREASESEXPRESSION","631417"
"720042","CHEMICALDECREASESEXPRESSION","631417"
"721304","CHEMICALDECREASESEXPRESSION","631417"
"722318","CHEMICALDECREASESEXPRESSION","631417"
"722999","CHEMICALDECREASESEXPRESSION","631417"
"715119","CHEMICALINCREASESEXPRESSION","631417"
"719736","CHEMICALINCREASESEXPRESSION","631417"
"720599","CHEMICALINCREASESEXPRESSION","631417"
"720665","CHEMICALINCREASESEXPRESSION","631417"
"721228","CHEMICALINCREASESEXPRESSION","631417"
"721484","CHEMICALINCREASESEXPRESSION","631417"
"721780","CHEMICALINCREASESEXPRESSION","631417"
"723822","CHEMICALINCREASESEXPRESSION","631417"
"723822","CHEMICALINCREASESEXPRESSION","631437"
"723377","CHEMICALDECREASESEXPRESSION","631437"
"721484","CHEMICALINCREASESEXPRESSION","631437"
"716259","CHEMICALINCREASESEXPRESSION","631437"
"716258","CHEMICALDECREASESEXPRESSION","631437"
"715410","CHEMICALDECREASESEXPRESSION","631437"
"715119","CHEMICALINCREASESEXPRESSION","631437"
"710104","CHEMICALINCREASESEXPRESSION","631437"
"723483","CHEMICALBINDSGENE","631448"
"723377","CHEMICALBINDSGENE","631448"
"723060","CHEMICALBINDSGENE","631448"
"722616","CHEMICALBINDSGENE","631448"
"721412","CHEMICALBINDSGENE","631448"
"721076","CHEMICALBINDSGENE","631448"
"720183","CHEMICALBINDSGENE","631448"
"720185","CHEMICALBINDSGENE","631448"
"711973","CHEMICALBINDSGENE","631448"
"710104","CHEMICALINCREASESEXPRESSION","631473"
"719736","CHEMICALINCREASESEXPRESSION","631473"
"721484","CHEMICALINCREASESEXPRESSION","631473"
"720725","CHEMICALINCREASESEXPRESSION","631473"
"722606","CHEMICALINCREASESEXPRESSION","631473"
"722707","CHEMICALINCREASESEXPRESSION","631473"
"723822","CHEMICALINCREASESEXPRESSION","631473"
"709752","CHEMICALDECREASESEXPRESSION","631542"
"710522","CHEMICALDECREASESEXPRESSION","631542"
"720039","CHEMICALDECREASESEXPRESSION","631542"
"721228","CHEMICALDECREASESEXPRESSION","631542"
"721425","CHEMICALDECREASESEXPRESSION","631542"
"708170","CHEMICALINCREASESEXPRESSION","631542"
"710968","CHEMICALINCREASESEXPRESSION","631542"
"715119","CHEMICALINCREASESEXPRESSION","631542"
"719745","CHEMICALINCREASESEXPRESSION","631542"
"719523","CHEMICALINCREASESEXPRESSION","631542"
"719703","CHEMICALINCREASESEXPRESSION","631542"
"720344","CHEMICALINCREASESEXPRESSION","631542"
"721484","CHEMICALINCREASESEXPRESSION","631542"
"720743","CHEMICALINCREASESEXPRESSION","631542"
"721304","CHEMICALINCREASESEXPRESSION","631542"
"720911","CHEMICALINCREASESEXPRESSION","631542"
"720983","CHEMICALINCREASESEXPRESSION","631542"
"723225","CHEMICALINCREASESEXPRESSION","631542"
"722997","CHEMICALINCREASESEXPRESSION","631542"
"722999","CHEMICALINCREASESEXPRESSION","631542"
"723822","CHEMICALINCREASESEXPRESSION","631542"
"719703","CHEMICALINCREASESEXPRESSION","631581"
"719523","CHEMICALDECREASESEXPRESSION","631581"
"714226","CHEMICALINCREASESEXPRESSION","631581"
"715119","CHEMICALDECREASESEXPRESSION","631581"
"709746","CHEMICALDECREASESEXPRESSION","631625"
"709940","CHEMICALDECREASESEXPRESSION","631625"
"710177","CHEMICALDECREASESEXPRESSION","631625"
"715119","CHEMICALDECREASESEXPRESSION","631625"
"714396","CHEMICALDECREASESEXPRESSION","631625"
"714564","CHEMICALDECREASESEXPRESSION","631625"
"714062","CHEMICALDECREASESEXPRESSION","631625"
"716259","CHEMICALDECREASESEXPRESSION","631625"
"719523","CHEMICALDECREASESEXPRESSION","631625"
"719736","CHEMICALDECREASESEXPRESSION","631625"
"719745","CHEMICALDECREASESEXPRESSION","631625"
"719973","CHEMICALDECREASESEXPRESSION","631625"
"720039","CHEMICALDECREASESEXPRESSION","631625"
"721510","CHEMICALDECREASESEXPRESSION","631625"
"721304","CHEMICALDECREASESEXPRESSION","631625"
"721416","CHEMICALDECREASESEXPRESSION","631625"
"721228","CHEMICALDECREASESEXPRESSION","631625"
"722999","CHEMICALDECREASESEXPRESSION","631625"
"723175","CHEMICALDECREASESEXPRESSION","631625"
"723225","CHEMICALDECREASESEXPRESSION","631625"
"722707","CHEMICALINCREASESEXPRESSION","631625"
"723925","CHEMICALINCREASESEXPRESSION","631701"
"722318","CHEMICALINCREASESEXPRESSION","631701"
"722999","CHEMICALDECREASESEXPRESSION","631720"
"723377","CHEMICALDECREASESEXPRESSION","631720"
"722318","CHEMICALDECREASESEXPRESSION","631720"
"722436","CHEMICALDECREASESEXPRESSION","631720"
"721304","CHEMICALDECREASESEXPRESSION","631720"
"720097","CHEMICALDECREASESEXPRESSION","631720"
"720321","CHEMICALDECREASESEXPRESSION","631720"
"719958","CHEMICALDECREASESEXPRESSION","631720"
"720590","CHEMICALDECREASESEXPRESSION","631720"
"716258","CHEMICALDECREASESEXPRESSION","631720"
"715410","CHEMICALDECREASESEXPRESSION","631720"
"709185","CHEMICALDECREASESEXPRESSION","631720"
"706828","CHEMICALDECREASESEXPRESSION","631720"
"706103","CHEMICALDECREASESEXPRESSION","631720"
"723060","CHEMICALBINDSGENE","631796"
"721703","CHEMICALBINDSGENE","631796"
"719933","CHEMICALBINDSGENE","631796"
"719929","CHEMICALBINDSGENE","631796"
"720454","CHEMICALBINDSGENE","631796"
"719979","CHEMICALBINDSGENE","631796"
"720444","CHEMICALBINDSGENE","631796"
"711326","CHEMICALBINDSGENE","631796"
"710070","CHEMICALBINDSGENE","631796"
"709479","CHEMICALBINDSGENE","631796"
"716258","CHEMICALDECREASESEXPRESSION","631806"
"710104","CHEMICALINCREASESEXPRESSION","631806"
"711973","CHEMICALINCREASESEXPRESSION","631806"
"714062","CHEMICALINCREASESEXPRESSION","631806"
"720856","CHEMICALINCREASESEXPRESSION","631806"
"721113","CHEMICALINCREASESEXPRESSION","631806"
"721484","CHEMICALINCREASESEXPRESSION","631806"
"721412","CHEMICALINCREASESEXPRESSION","631806"
"721780","CHEMICALINCREASESEXPRESSION","631806"
"723822","CHEMICALINCREASESEXPRESSION","631806"
"723060","CHEMICALBINDSGENE","631807"
"721703","CHEMICALBINDSGENE","631807"
"719979","CHEMICALBINDSGENE","631807"
"720444","CHEMICALBINDSGENE","631807"
"719933","CHEMICALBINDSGENE","631807"
"711326","CHEMICALBINDSGENE","631807"
"709479","CHEMICALBINDSGENE","631807"
"710070","CHEMICALBINDSGENE","631807"
"705001","CHEMICALBINDSGENE","631807"
"707979","CHEMICALBINDSGENE","631837"
"709479","CHEMICALBINDSGENE","631837"
"710070","CHEMICALBINDSGENE","631837"
"719761","CHEMICALBINDSGENE","631837"
"719933","CHEMICALBINDSGENE","631837"
"720444","CHEMICALBINDSGENE","631837"
"720353","CHEMICALBINDSGENE","631837"
"720497","CHEMICALBINDSGENE","631837"
"719979","CHEMICALBINDSGENE","631837"
"720881","CHEMICALBINDSGENE","631837"
"721703","CHEMICALBINDSGENE","631837"
"723060","CHEMICALBINDSGENE","631837"
"723377","CHEMICALDECREASESEXPRESSION","631859"
"722318","CHEMICALDECREASESEXPRESSION","631859"
"720195","CHEMICALDECREASESEXPRESSION","631859"
"711577","CHEMICALDECREASESEXPRESSION","631859"
"709185","CHEMICALDECREASESEXPRESSION","631949"
"710177","CHEMICALINCREASESEXPRESSION","631949"
"710487","CHEMICALINCREASESEXPRESSION","631949"
"716726","CHEMICALINCREASESEXPRESSION","631949"
"719166","CHEMICALINCREASESEXPRESSION","631949"
"719736","CHEMICALINCREASESEXPRESSION","631949"
"720743","CHEMICALINCREASESEXPRESSION","631949"
"723822","CHEMICALINCREASESEXPRESSION","631949"
"723327","CHEMICALBINDSGENE","632001"
"723377","CHEMICALBINDSGENE","632001"
"722347","CHEMICALBINDSGENE","632001"
"720592","CHEMICALBINDSGENE","632001"
"718322","CHEMICALBINDSGENE","632001"
"713995","CHEMICALBINDSGENE","632001"
"709678","CHEMICALBINDSGENE","632001"
"710104","CHEMICALBINDSGENE","632001"
"722999","CHEMICALDECREASESEXPRESSION","632042"
"723377","CHEMICALDECREASESEXPRESSION","632042"
"722318","CHEMICALDECREASESEXPRESSION","632042"
"721304","CHEMICALDECREASESEXPRESSION","632042"
"719958","CHEMICALDECREASESEXPRESSION","632042"
"720492","CHEMICALDECREASESEXPRESSION","632042"
"720531","CHEMICALDECREASESEXPRESSION","632042"
"720039","CHEMICALINCREASESEXPRESSION","632042"
"706828","CHEMICALDECREASESEXPRESSION","632042"
"723263","CHEMICALINCREASESEXPRESSION","632081"
"722999","CHEMICALDECREASESEXPRESSION","632081"
"723377","CHEMICALDECREASESEXPRESSION","632081"
"722318","CHEMICALDECREASESEXPRESSION","632081"
"721780","CHEMICALINCREASESEXPRESSION","632081"
"721304","CHEMICALDECREASESEXPRESSION","632081"
"716258","CHEMICALDECREASESEXPRESSION","632081"
"715119","CHEMICALINCREASESEXPRESSION","632081"
"714226","CHEMICALINCREASESEXPRESSION","632081"
"715410","CHEMICALDECREASESEXPRESSION","632081"
"711297","CHEMICALDECREASESEXPRESSION","632081"
"710629","CHEMICALDECREASESEXPRESSION","632081"
"709706","CHEMICALDECREASESEXPRESSION","632081"
"706828","CHEMICALDECREASESEXPRESSION","632081"
"722999","CHEMICALDECREASESEXPRESSION","632087"
"722573","CHEMICALDECREASESEXPRESSION","632087"
"721412","CHEMICALDECREASESEXPRESSION","632087"
"721113","CHEMICALDECREASESEXPRESSION","632087"
"721304","CHEMICALDECREASESEXPRESSION","632087"
"711973","CHEMICALDECREASESEXPRESSION","632087"
"722318","CHEMICALDECREASESEXPRESSION","632099"
"721169","CHEMICALINCREASESEXPRESSION","632099"
"714564","CHEMICALINCREASESEXPRESSION","632099"
"723060","CHEMICALDECREASESEXPRESSION","632342"
"722999","CHEMICALDECREASESEXPRESSION","632342"
"722318","CHEMICALDECREASESEXPRESSION","632342"
"721304","CHEMICALDECREASESEXPRESSION","632342"
"720132","CHEMICALDECREASESEXPRESSION","632342"
"714453","CHEMICALDECREASESEXPRESSION","632342"
"706828","CHEMICALDECREASESEXPRESSION","632420"
"709748","CHEMICALDECREASESEXPRESSION","632420"
"715410","CHEMICALDECREASESEXPRESSION","632420"
"716258","CHEMICALDECREASESEXPRESSION","632420"
"719515","CHEMICALDECREASESEXPRESSION","632420"
"720531","CHEMICALDECREASESEXPRESSION","632420"
"720039","CHEMICALDECREASESEXPRESSION","632420"
"720321","CHEMICALDECREASESEXPRESSION","632420"
"720590","CHEMICALDECREASESEXPRESSION","632420"
"721304","CHEMICALDECREASESEXPRESSION","632420"
"720817","CHEMICALDECREASESEXPRESSION","632420"
"722318","CHEMICALDECREASESEXPRESSION","632420"
"722616","CHEMICALDECREASESEXPRESSION","632420"
"722999","CHEMICALDECREASESEXPRESSION","632420"
"724002","CHEMICALDECREASESEXPRESSION","632420"
"721219","CHEMICALINCREASESEXPRESSION","632420"
"721425","CHEMICALDECREASESEXPRESSION","632461"
"714073","CHEMICALINCREASESEXPRESSION","632461"
"719736","CHEMICALINCREASESEXPRESSION","632461"
"719973","CHEMICALINCREASESEXPRESSION","632461"
"724312","CHEMICALINCREASESEXPRESSION","632461"
"724162","CHEMICALDECREASESEXPRESSION","632509"
"722999","CHEMICALDECREASESEXPRESSION","632509"
"723377","CHEMICALDECREASESEXPRESSION","632509"
"723263","CHEMICALINCREASESEXPRESSION","632509"
"721304","CHEMICALDECREASESEXPRESSION","632509"
"720321","CHEMICALDECREASESEXPRESSION","632509"
"720531","CHEMICALDECREASESEXPRESSION","632509"
"718582","CHEMICALDECREASESEXPRESSION","632509"
"716258","CHEMICALDECREASESEXPRESSION","632509"
"714502","CHEMICALINCREASESEXPRESSION","632509"
"712307","CHEMICALDECREASESEXPRESSION","632509"
"706828","CHEMICALDECREASESEXPRESSION","632509"
"723623","CHEMICALBINDSGENE","635182"
"722373","CHEMICALBINDSGENE","635182"
"709207","CHEMICALBINDSGENE","635182"
"704642","CHEMICALBINDSGENE","635182"
"709207","CHEMICALBINDSGENE","635183"
"704642","CHEMICALBINDSGENE","635183"
"721332","CHEMICALBINDSGENE","636442"
"721097","CHEMICALBINDSGENE","636442"
"721075","CHEMICALBINDSGENE","636442"
"721541","CHEMICALBINDSGENE","636442"
"721397","CHEMICALBINDSGENE","636442"
"720908","CHEMICALBINDSGENE","636442"
"720983","CHEMICALBINDSGENE","636442"
"721177","CHEMICALBINDSGENE","636442"
"720710","CHEMICALBINDSGENE","636442"
